semester,crn,subject,code,section,kind,days,start,end,start_date,end_date,total_space,taken_space
202310,10228,ARCS,3107,B,STU,MR,1235,1625,2023-01-09,2023-04-12,15,0
202310,10229,ARCS,3107,C,STU,MR,1235,1625,2023-01-09,2023-04-12,15,0
202310,10230,ARCS,3107,D,STU,MR,1235,1625,2023-01-09,2023-04-12,15,0
202230,30249,ARCS,3301,F,STU,MR,1235,1625,2022-09-07,2022-12-09,20,15
202310,10232,ARCS,3302,W,STU,MR,1235,1625,2023-01-09,2023-04-12,20,13
202310,10233,ARCS,3304,W,STU,MR,1235,1625,2023-01-09,2023-04-12,20,12
202230,30252,ARCS,4105,C,STU,MWF,1235,1625,2022-09-07,2022-12-09,15,0
202230,30253,ARCS,4105,D,STU,MWF,1235,1625,2022-09-07,2022-12-09,15,0
202230,30254,ARCS,4105,E,STU,MWF,1235,1625,2022-09-07,2022-12-09,15,0
202230,30255,ARCS,4105,F,STU,MWF,1235,1625,2022-09-07,2022-12-09,15,0
202230,30251,ARCS,4105,B,STU,MWF,1235,1625,2022-09-07,2022-12-09,15,0
202230,30250,ARCS,4105,A,STU,MWF,1235,1625,2022-09-07,2022-12-09,70,32
202310,10239,ARCS,4107,F,STU,MR,1235,1625,2023-01-09,2023-04-12,15,0
202310,10238,ARCS,4107,E,STU,MW,1235,1625,2023-01-09,2023-04-12,15,0
202310,10237,ARCS,4107,D,STU,MR,1235,1625,2023-01-09,2023-04-12,15,0
202310,10234,ARCS,4107,A,STU,MW,1235,1625,2023-01-09,2023-04-12,70,16
202310,10235,ARCS,4107,B,STU,MW,1235,1625,2023-01-09,2023-04-12,15,0
202310,10236,ARCS,4107,C,STU,MW,1235,1625,2023-01-09,2023-04-12,15,0
202230,30256,ARCS,4301,F,STU,MWF,1235,1625,2022-09-07,2022-12-09,20,15
202310,10240,ARCS,4302,W,STU,MR,1235,1625,2023-01-09,2023-04-12,20,9
202310,10250,ARCU,3100,A4,TUT,W,2105,2155,2023-01-09,2023-04-12,25,8
202310,10249,ARCU,3100,A3,TUT,W,2005,2055,2023-01-09,2023-04-12,25,25
202310,10248,ARCU,3100,A2,TUT,W,0835,0925,2023-01-09,2023-04-12,25,17
202310,10247,ARCU,3100,A1,TUT,W,2105,2155,2023-01-09,2023-04-12,25,10
202310,10246,ARCU,3100,A,LEC,W,1805,1955,2023-01-09,2023-04-12,100,60
202310,10251,ARCU,4103,A,LEC,F,0835,1125,2023-01-09,2023-04-12,80,42
202310,10252,ARCU,4700,A,LEC,M,1805,2055,2023-01-09,2023-04-12,40,11
202230,30262,ARCU,4801,A,SEM,F,1135,1425,2022-09-07,2022-12-09,20,16
202230,30263,ARCY,1008,A,LEC,TR,1135,1255,2022-09-07,2022-12-09,200,120
202310,10253,ARCY,1009,B,LEC,TR,1435,1555,2023-01-09,2023-04-12,100,57
202230,30268,ARTH,1100,A04,TUT,T,1635,1725,2022-09-07,2022-12-09,25,19
202230,30269,ARTH,1100,A05,TUT,W,1805,1855,2022-09-07,2022-12-09,25,19
202230,30270,ARTH,1100,A06,TUT,W,1805,1855,2022-09-07,2022-12-09,25,4
202230,30271,ARTH,1100,A07,TUT,W,1905,1955,2022-09-07,2022-12-09,25,1
202230,30272,ARTH,1100,A08,TUT,W,1905,1955,2022-09-07,2022-12-09,25,1
202230,30273,ARTH,1100,A09,TUT,M,1635,1725,2022-09-07,2022-12-09,25,25
202230,30274,ARTH,1100,A10,TUT,M,1635,1725,2022-09-07,2022-12-09,25,25
202230,30264,ARTH,1100,A,LEC,M,1435,1625,2022-09-07,2022-12-09,250,157
202230,30265,ARTH,1100,A01,TUT,R,0835,0925,2022-09-07,2022-12-09,25,25
202230,30266,ARTH,1100,A02,TUT,R,0835,0925,2022-09-07,2022-12-09,25,13
202230,30267,ARTH,1100,A03,TUT,T,1635,1725,2022-09-07,2022-12-09,25,25
202310,10264,ARTH,1101,B10,TUT,T,1905,1955,2023-01-09,2023-04-12,25,1
202310,10261,ARTH,1101,B07,TUT,T,1805,1855,2023-01-09,2023-04-12,25,5
202310,10262,ARTH,1101,B08,TUT,T,1905,1955,2023-01-09,2023-04-12,25,2
202310,10263,ARTH,1101,B09,TUT,T,1905,1955,2023-01-09,2023-04-12,25,0
202310,10260,ARTH,1101,B06,TUT,T,1805,1855,2023-01-09,2023-04-12,25,5
202310,10259,ARTH,1101,B05,TUT,T,1805,1855,2023-01-09,2023-04-12,25,25
202310,10258,ARTH,1101,B04,TUT,M,0835,0925,2023-01-09,2023-04-12,25,9
202310,10254,ARTH,1101,B,LEC,F,1435,1625,2023-01-09,2023-04-12,250,122
202310,10255,ARTH,1101,B01,TUT,F,1635,1725,2023-01-09,2023-04-12,25,25
202310,10256,ARTH,1101,B02,TUT,F,1635,1725,2023-01-09,2023-04-12,25,25
202310,10257,ARTH,1101,B03,TUT,M,0835,0925,2023-01-09,2023-04-12,25,25
202230,30275,ARTH,1105,A,LEC,R,1805,2055,2022-09-07,2022-12-09,150,149
202230,30282,ARTH,1200,A6E,TUT,R,1335,1425,2022-09-19,2022-12-09,41,30
202230,30281,ARTH,1200,A5O,TUT,R,1335,1425,2022-09-12,2022-12-09,42,42
202230,30280,ARTH,1200,A4E,TUT,R,1235,1325,2022-09-19,2022-12-09,42,18
202230,30279,ARTH,1200,A3O,TUT,R,1235,1325,2022-09-12,2022-12-09,41,41
202230,30278,ARTH,1200,A2E,TUT,R,1135,1225,2022-09-19,2022-12-09,42,42
202230,30277,ARTH,1200,A1O,TUT,R,1135,1225,2022-09-12,2022-12-09,42,42
202230,30276,ARTH,1200,A,LEC,,,,2022-09-07,2022-12-09,250,215
202310,10274,ARTH,1201,B09,TUT,W,1805,1855,2023-01-09,2023-04-12,25,20
202310,10275,ARTH,1201,B10,TUT,W,1805,1855,2023-01-09,2023-04-12,25,9
202310,10273,ARTH,1201,B08,TUT,T,2005,2055,2023-01-09,2023-04-12,25,3
202310,10271,ARTH,1201,B06,TUT,F,1135,1225,2023-01-09,2023-04-12,25,7
202310,10272,ARTH,1201,B07,TUT,T,2005,2055,2023-01-09,2023-04-12,25,7
202310,10270,ARTH,1201,B05,TUT,F,1135,1225,2023-01-09,2023-04-12,25,15
202310,10269,ARTH,1201,B04,TUT,F,1135,1225,2023-01-09,2023-04-12,25,25
202310,10268,ARTH,1201,B03,TUT,T,1635,1725,2023-01-09,2023-04-12,25,13
202310,10267,ARTH,1201,B02,TUT,T,1635,1725,2023-01-09,2023-04-12,25,25
202310,10266,ARTH,1201,B01,TUT,T,1635,1725,2023-01-09,2023-04-12,25,25
202310,10265,ARTH,1201,B,LEC,M,0935,1125,2023-01-09,2023-04-12,250,149
202230,30283,ARTH,2002,A,LEC,T,1435,1725,2022-09-07,2022-12-09,50,37
202230,30284,ARTH,2006,A,LEC,W,1805,2055,2022-09-07,2022-12-09,50,20
202310,10276,ARTH,2007,B,LEC,R,0835,1125,2023-01-09,2023-04-12,50,29
202310,10277,ARTH,2008,B,LEC,T,1805,2055,2023-01-09,2023-04-12,50,19
202230,30285,ARTH,2009,A,LEC,T,1135,1425,2022-09-07,2022-12-09,20,19
202310,10278,ARTH,2102,B,LEC,WF,1435,1555,2023-01-09,2023-04-12,100,33
202310,10279,ARTH,2106,B,LEC,W,1135,1425,2023-01-09,2023-04-12,50,31
202230,30286,ARTH,2107,A,LEC,M,1435,1725,2022-09-07,2022-12-09,50,50
202310,10280,ARTH,2108,B,LEC,M,1435,1725,2023-01-09,2023-04-12,50,13
202310,10281,ARTH,2300,B,LEC,M,1135,1425,2023-01-09,2023-04-12,50,40
202310,10282,ARTH,2510,B,LEC,MW,1005,1125,2023-01-09,2023-04-12,50,34
202230,30287,ARTH,2600,A,LEC,W,1135,1425,2022-09-07,2022-12-09,50,36
202230,30288,ARTH,2601,A,LEC,R,1805,2055,2022-09-07,2022-12-09,50,48
202310,10283,ARTH,2610,B,LEC,M,1435,1725,2023-01-09,2023-04-12,50,25
202230,30289,ARTH,2710,A,LEC,T,0835,1125,2022-09-07,2022-12-09,30,26
202310,10284,ARTH,3002,B,LEC,R,0835,1125,2023-01-09,2023-04-12,60,19
202310,10285,ARTH,3003,B,SEM,T,0835,1125,2023-01-09,2023-04-12,30,17
202230,30290,ARTH,3100,A,SEM,F,1135,1425,2022-09-07,2022-12-09,30,26
202230,30291,ARTH,3102,A,LEC,MW,1005,1125,2022-09-07,2022-12-09,60,19
202310,10286,ARTH,3105,B,LEC,WF,1005,1125,2023-01-09,2023-04-12,60,9
202310,10287,ARTH,3107,B,SEM,T,1435,1725,2023-01-09,2023-04-12,35,8
202310,10288,ARTH,3108,B,SEM,W,1435,1725,2023-01-09,2023-04-12,20,9
202230,30292,ARTH,3600,A,LEC,R,1135,1425,2022-09-07,2022-12-09,30,22
202230,30293,ARTH,3809,A,SEM,W,1435,1725,2022-09-07,2022-12-09,30,10
202310,10289,ARTH,3809,B,LEC,R,1435,1725,2023-01-09,2023-04-12,35,11
202310,10290,ARTH,3809,C,SEM,W,1135,1425,2023-01-09,2023-04-12,30,15
202230,30294,ARTH,3810,A,LEC,R,1805,2055,2022-09-07,2022-12-09,30,30
202230,30295,ARTH,3900,A,PRC,,,,2022-09-07,2022-12-09,10,0
202310,10291,ARTH,3900,B,PRC,,,,2023-01-09,2023-04-12,10,1
202310,10292,ARTH,4000,B,SEM,F,1135,1425,2023-01-09,2023-04-12,15,7
202230,30296,ARTH,4008,A,SEM,F,1135,1425,2022-09-07,2022-12-09,15,2
202230,30297,ARTH,4107,A,SEM,R,1135,1425,2022-09-07,2022-12-09,15,14
202310,10293,ARTH,4602,B,SEM,T,1135,1425,2023-01-09,2023-04-12,10,2
202230,30298,ARTH,4610,A,SEM,M,1135,1425,2022-09-07,2022-12-09,15,13
202310,10294,ARTH,4800,B,SEM,R,1135,1425,2023-01-09,2023-04-12,15,12
202230,30299,ARTH,4809,A,SEM,W,1435,1725,2022-09-07,2022-12-09,30,10
202310,10295,ARTH,4809,C,SEM,W,1135,1425,2023-01-09,2023-04-12,30,15
202230,30300,ARTH,4809,B,SEM,M,1805,2055,2022-09-07,2022-12-09,15,15
202310,10296,ARTH,4900,B,IND,,,,2023-01-09,2023-04-12,10,0
202230,30301,ARTH,4900,A,IND,,,,2022-09-07,2022-12-09,10,0
202230,30302,ARTH,4909,A,IND,,,,2022-09-07,2022-12-09,10,0
202310,10297,ARTH,4909,A,IND,,,,2023-01-09,2023-04-12,10,0
202310,10313,ASLA,1010,T,SEM,MW,1805,1955,2023-01-09,2023-04-12,24,7
202230,30324,ASLA,1010,M,SEM,MW,1805,1955,2022-09-07,2022-12-09,24,9
202310,10307,ASLA,1010,N,SEM,TR,0935,1125,2023-01-09,2023-04-12,24,24
202310,10308,ASLA,1010,O,SEM,WF,1435,1625,2023-01-09,2023-04-12,24,24
202310,10309,ASLA,1010,P,SEM,TR,1135,1325,2023-01-09,2023-04-12,24,24
202310,10310,ASLA,1010,Q,SEM,TR,1435,1625,2023-01-09,2023-04-12,24,24
202310,10311,ASLA,1010,R,SEM,MW,1805,1955,2023-01-09,2023-04-12,24,19
202310,10312,ASLA,1010,S,SEM,WF,1135,1325,2023-01-09,2023-04-12,24,20
202230,30312,ASLA,1010,A,SEM,MW,1435,1625,2022-09-07,2022-12-09,24,24
202230,30313,ASLA,1010,B,SEM,MW,1135,1325,2022-09-07,2022-12-09,24,24
202230,30314,ASLA,1010,C,SEM,WF,0935,1125,2022-09-07,2022-12-09,24,24
202230,30315,ASLA,1010,D,SEM,TR,1435,1625,2022-09-07,2022-12-09,24,24
202230,30316,ASLA,1010,E,SEM,MW,1805,1955,2022-09-07,2022-12-09,24,24
202230,30317,ASLA,1010,F,SEM,WF,1135,1325,2022-09-07,2022-12-09,24,24
202230,30318,ASLA,1010,G,SEM,TR,1435,1625,2022-09-07,2022-12-09,24,24
202230,30319,ASLA,1010,H,SEM,MW,1805,1955,2022-09-07,2022-12-09,24,21
202230,30320,ASLA,1010,I,SEM,TR,1135,1325,2022-09-07,2022-12-09,24,24
202230,30321,ASLA,1010,J,SEM,TR,0935,1125,2022-09-07,2022-12-09,24,23
202230,30322,ASLA,1010,K,SEM,WF,1435,1625,2022-09-07,2022-12-09,24,24
202230,30323,ASLA,1010,L,SEM,MW,0935,1125,2022-09-07,2022-12-09,24,23
202310,10318,ASLA,1020,G,SEM,MW,1135,1325,2023-01-09,2023-04-12,24,24
202310,10317,ASLA,1020,F,SEM,TR,1135,1325,2023-01-09,2023-04-12,24,20
202310,10316,ASLA,1020,E,SEM,MW,0935,1125,2023-01-09,2023-04-12,24,24
202310,10315,ASLA,1020,D,SEM,MW,1805,1955,2023-01-09,2023-04-12,24,19
202310,10314,ASLA,1020,C,SEM,TR,0935,1125,2023-01-09,2023-04-12,24,22
202230,30326,ASLA,1020,B,SEM,TR,1135,1325,2022-09-07,2022-12-09,24,16
202230,30325,ASLA,1020,A,SEM,WF,1135,1325,2022-09-07,2022-12-09,24,14
202230,30328,ASLA,2010,B,SEM,TR,0935,1125,2022-09-07,2022-12-09,22,22
202230,30329,ASLA,2010,C,SEM,MW,1435,1625,2022-09-07,2022-12-09,22,16
202230,30330,ASLA,2010,D,SEM,MW,1135,1325,2022-09-07,2022-12-09,22,19
202230,30327,ASLA,2010,A,SEM,MW,0935,1125,2022-09-07,2022-12-09,0,0
202310,10320,ASLA,2020,B,SEM,TR,1435,1625,2023-01-09,2023-04-12,0,0
202310,10321,ASLA,2020,C,SEM,MW,1135,1325,2023-01-09,2023-04-12,22,18
202310,10319,ASLA,2020,A,SEM,TR,0935,1125,2023-01-09,2023-04-12,22,22
202230,30331,ASLA,3010,A,SEM,TR,1635,1755,2022-09-07,2022-12-09,22,14
202230,30332,ASLA,3010,B,SEM,TR,1805,1925,2022-09-07,2022-12-09,0,0
202310,10323,ASLA,3020,B,SEM,TR,1805,1925,2023-01-09,2023-04-12,0,0
202310,10322,ASLA,3020,A,SEM,TR,1635,1755,2023-01-09,2023-04-12,22,11
202230,30334,ASLA,4010,B,SEM,MW,1805,1925,2022-09-07,2022-12-09,0,0
202230,30333,ASLA,4010,A,SEM,MW,1635,1755,2022-09-07,2022-12-09,22,15
202310,10324,ASLA,4020,A,SEM,MW,1635,1755,2023-01-09,2023-04-12,22,12
202310,10325,ASLA,4020,B,SEM,MW,1805,1925,2023-01-09,2023-04-12,0,0
202310,10326,ASLA,4900,A,IND,,,,2023-01-09,2023-04-12,10,0
202230,30335,ASLA,4900,A,IND,,,,2022-09-07,2022-12-09,10,0
202230,30337,ASLA,4901,B,IND,,,,2022-09-07,2022-12-09,1,0
202230,30336,ASLA,4901,A,IND,,,,2022-09-07,2022-12-09,6,0
202230,30344,BIOC,2200,A07,LAB,T,0835,1225,2022-09-07,2022-12-09,32,2
202230,30345,BIOC,2200,A09,LAB,R,0835,1225,2022-09-07,2022-12-09,32,3
202230,30346,BIOC,2200,A10,LAB,F,0835,1225,2022-09-07,2022-12-09,32,8
202230,30347,BIOC,2200,A23,LAB,W,1805,2155,2022-09-07,2022-12-09,0,0
202230,30348,BIOC,2200,AE,LAB,,,,2022-09-07,2022-12-09,999,0
202230,30343,BIOC,2200,A05,LAB,F,1335,1725,2022-09-07,2022-12-09,32,1
202230,30341,BIOC,2200,A03,LAB,W,1335,1725,2022-09-07,2022-12-09,32,2
202230,30342,BIOC,2200,A04,LAB,R,1335,1725,2022-09-07,2022-12-09,32,5
202230,30339,BIOC,2200,A01,LAB,M,1335,1725,2022-09-07,2022-12-09,32,4
202230,30340,BIOC,2200,A02,LAB,T,1335,1725,2022-09-07,2022-12-09,32,4
202230,30338,BIOC,2200,A,LEC,MW,1005,1125,2022-09-07,2022-12-09,256,29
202230,30349,BIOC,2300,A,LEC,MW,1305,1425,2022-09-07,2022-12-09,60,14
202230,30350,BIOC,2300,A01,TUT,F,1435,1725,2022-09-07,2022-12-09,60,14
202230,30351,BIOC,2400,A,OTH,,,,2022-09-07,2022-12-09,5,0
202310,10327,BIOC,2400,A,OTH,,,,2023-01-09,2023-04-12,5,0
202310,10328,BIOC,3008,A,LEC,F,1235,1425,2023-01-09,2023-04-12,25,11
202310,10329,BIOC,3008,A01,WKS,F,1435,1725,2023-01-09,2023-04-12,25,11
202230,30352,BIOC,3101,A,LEC,TR,1005,1125,2022-09-07,2022-12-09,96,51
202310,10330,BIOC,3102,A,LEC,MW,0835,0955,2023-01-09,2023-04-12,90,46
202230,30356,BIOC,3103,A04,LAB,R,1335,1725,2022-09-07,2022-12-09,16,9
202230,30357,BIOC,3103,A05,LAB,F,1335,1725,2022-09-07,2022-12-09,9,0
202230,30355,BIOC,3103,A03,LAB,W,1335,1725,2022-09-07,2022-12-09,16,4
202230,30354,BIOC,3103,A02,LAB,T,1335,1725,2022-09-07,2022-12-09,16,0
202230,30353,BIOC,3103,A,TUT,M,1535,1625,2022-09-07,2022-12-09,60,13
202310,10334,BIOC,3104,A05,LAB,F,1335,1725,2023-01-09,2023-04-12,16,0
202310,10333,BIOC,3104,A04,LAB,R,1335,1725,2023-01-09,2023-04-12,16,7
202310,10332,BIOC,3104,A03,LAB,W,1335,1725,2023-01-09,2023-04-12,16,6
202310,10331,BIOC,3104,A,TUT,M,1035,1125,2023-01-09,2023-04-12,58,13
202230,30358,BIOC,3202,A,LEC,F,1435,1725,2022-09-07,2022-12-09,50,20
202230,30359,BIOC,3203,A,LEC,TR,1135,1255,2022-09-07,2022-12-09,40,13
202230,30360,BIOC,3400,A,OTH,,,,2022-09-07,2022-12-09,5,0
202310,10335,BIOC,3400,A,OTH,,,,2023-01-09,2023-04-12,5,0
202230,30361,BIOC,3999,A,WRK,,,,2022-09-07,2022-12-09,40,0
202310,10336,BIOC,3999,A,WRK,,,,2023-01-09,2023-04-12,40,0
202310,10339,BIOC,4001,A02,LAB,T,1335,1725,2023-01-09,2023-04-12,16,10
202310,10338,BIOC,4001,A01,LAB,M,1335,1725,2023-01-09,2023-04-12,16,0
202310,10337,BIOC,4001,A,LEC,M,0935,1125,2023-01-09,2023-04-12,16,10
202310,10340,BIOC,4004,A,LEC,R,1805,2055,2023-01-09,2023-04-12,30,10
202310,10341,BIOC,4008,A,LEC,T,1935,2055,2023-01-09,2023-04-12,25,9
202310,10342,BIOC,4008,A01,WKS,M,1935,2055,2023-01-09,2023-04-12,25,9
202230,30362,BIOC,4009,A,LEC,TR,1805,1925,2022-09-07,2022-12-09,30,13
202310,10343,BIOC,4200,A,LEC,F,1435,1725,2023-01-09,2023-04-12,60,2
202310,10346,BIOC,4201,A04,LAB,R,1335,1725,2023-01-09,2023-04-12,8,0
202310,10344,BIOC,4201,A,TUT,F,1335,1425,2023-01-09,2023-04-12,16,1
202310,10345,BIOC,4201,A02,LAB,T,1335,1725,2023-01-09,2023-04-12,8,1
202310,10348,BIOC,4202,A01,TUT,W,2005,2055,2023-01-09,2023-04-12,25,6
202310,10347,BIOC,4202,A,LEC,W,1805,1955,2023-01-09,2023-04-12,25,6
202310,10349,BIOC,4203,A,LEC,WF,0835,0955,2023-01-09,2023-04-12,25,4
202310,10351,BIOC,4204,A01,WKS,W,1605,1755,2023-01-09,2023-04-12,21,2
202310,10350,BIOC,4204,A,LEC,M,1605,1755,2023-01-09,2023-04-12,21,2
202230,30363,BIOC,4708,A,LEC,MW,1805,1925,2022-09-07,2022-12-09,40,18
202310,10353,BIOC,4901,D,IND,,,,2023-01-09,2023-04-12,10,0
202310,10352,BIOC,4901,C,IND,,,,2023-01-09,2023-04-12,20,1
202230,30365,BIOC,4901,B,IND,,,,2022-09-07,2022-12-09,10,0
202230,30364,BIOC,4901,A,IND,,,,2022-09-07,2022-12-09,20,1
202310,10354,BIOC,4906,A,OTH,,,,2023-01-09,2023-04-12,30,0
202230,30366,BIOC,4906,A,OTH,,,,2022-09-07,2022-12-09,30,0
202230,30370,BIOC,4907,D,RES,,,,2022-09-07,2022-12-09,10,0
202310,10357,BIOC,4907,C,RES,,,,2023-01-09,2023-04-12,10,0
202310,10356,BIOC,4907,B,RES,,,,2023-01-09,2023-04-12,10,0
202230,30369,BIOC,4907,C,RES,,,,2022-09-07,2022-12-09,10,0
202230,30368,BIOC,4907,B,RES,,,,2022-09-07,2022-12-09,10,0
202310,10355,BIOC,4907,A,RES,,,,2023-01-09,2023-04-12,30,0
202230,30367,BIOC,4907,A,RES,,,,2022-09-07,2022-12-09,30,0
202230,30372,BIOC,4908,B,REP,,,,2022-09-07,2022-12-09,10,0
202310,10359,BIOC,4908,B,REP,,,,2023-01-09,2023-04-12,10,0
202230,30373,BIOC,4908,C,REP,,,,2022-09-07,2022-12-09,10,0
202310,10360,BIOC,4908,C,REP,,,,2023-01-09,2023-04-12,10,0
202230,30374,BIOC,4908,D,REP,,,,2022-09-07,2022-12-09,10,0
202230,30371,BIOC,4908,A,REP,,,,2022-09-07,2022-12-09,40,5
202310,10358,BIOC,4908,A,REP,,,,2023-01-09,2023-04-12,40,5
202230,30375,BIOL,1010,R,LEC,,,,2022-09-07,2022-12-09,500,381
202230,30397,BIOL,1103,T08,TUT,W,0835,1125,2022-09-07,2022-12-09,64,0
202230,30398,BIOL,1103,T09,TUT,R,0835,1125,2022-09-07,2022-12-09,64,0
202230,30399,BIOL,1103,T10,TUT,F,0835,1125,2022-09-07,2022-12-09,64,0
202230,30396,BIOL,1103,T07,TUT,T,0835,1125,2022-09-07,2022-12-09,64,0
202230,30395,BIOL,1103,T04,TUT,R,1335,1625,2022-09-07,2022-12-09,64,0
202230,30393,BIOL,1103,T02,TUT,T,1335,1625,2022-09-07,2022-12-09,64,0
202230,30394,BIOL,1103,T03,TUT,W,1335,1625,2022-09-07,2022-12-09,64,0
202230,30387,BIOL,1103,A17,LAB,T,0835,1125,2022-09-07,2022-12-09,60,41
202230,30388,BIOL,1103,A18,LAB,W,0835,1125,2022-09-07,2022-12-09,60,46
202230,30389,BIOL,1103,A19,LAB,R,0835,1125,2022-09-07,2022-12-09,60,43
202230,30390,BIOL,1103,A20,LAB,F,0835,1125,2022-09-07,2022-12-09,60,0
202230,30391,BIOL,1103,AE,LAB,,,,2022-09-07,2022-12-09,60,0
202230,30392,BIOL,1103,B,LEC,MW,1135,1255,2022-09-07,2022-12-09,393,142
202230,30386,BIOL,1103,A14,LAB,R,1335,1625,2022-09-07,2022-12-09,60,46
202230,30378,BIOL,1103,A03,LAB,W,1335,1625,2022-09-07,2022-12-09,60,60
202230,30379,BIOL,1103,A04,LAB,R,1335,1625,2022-09-07,2022-12-09,60,60
202230,30380,BIOL,1103,A07,LAB,T,0835,1125,2022-09-07,2022-12-09,60,12
202230,30381,BIOL,1103,A08,LAB,W,0835,1125,2022-09-07,2022-12-09,60,60
202230,30382,BIOL,1103,A09,LAB,R,0835,1125,2022-09-07,2022-12-09,60,38
202230,30383,BIOL,1103,A10,LAB,F,0835,1125,2022-09-07,2022-12-09,60,0
202230,30384,BIOL,1103,A12,LAB,T,1335,1625,2022-09-07,2022-12-09,60,60
202230,30385,BIOL,1103,A13,LAB,W,1335,1625,2022-09-07,2022-12-09,60,60
202230,30376,BIOL,1103,A,LEC,TR,1135,1255,2022-09-07,2022-12-09,444,444
202230,30377,BIOL,1103,A02,LAB,T,1335,1625,2022-09-07,2022-12-09,60,60
202310,10380,BIOL,1104,C08,LAB,W,0835,1125,2023-01-09,2023-04-12,64,0
202310,10381,BIOL,1104,C09,LAB,R,0835,1125,2023-01-09,2023-04-12,64,0
202310,10382,BIOL,1104,T02,TUT,T,1335,1625,2023-01-09,2023-04-12,64,0
202310,10383,BIOL,1104,T03,TUT,W,1335,1625,2023-01-09,2023-04-12,64,0
202310,10384,BIOL,1104,T04,TUT,R,1335,1625,2023-01-09,2023-04-12,64,0
202310,10385,BIOL,1104,T07,TUT,T,0835,1125,2023-01-09,2023-04-12,64,0
202310,10386,BIOL,1104,T08,TUT,W,0835,1125,2023-01-09,2023-04-12,64,0
202310,10387,BIOL,1104,T09,TUT,R,0835,1125,2023-01-09,2023-04-12,64,0
202310,10378,BIOL,1104,C04,LAB,R,1335,1625,2023-01-09,2023-04-12,64,0
202310,10379,BIOL,1104,C07,LAB,T,0835,1125,2023-01-09,2023-04-12,64,0
202310,10377,BIOL,1104,C03,LAB,W,1335,1625,2023-01-09,2023-04-12,64,0
202310,10375,BIOL,1104,B,LEC,WF,1135,1255,2023-01-09,2023-04-12,384,73
202310,10376,BIOL,1104,C02,LAB,T,1335,1625,2023-01-09,2023-04-12,64,0
202310,10372,BIOL,1104,A18,LAB,W,0835,1125,2023-01-09,2023-04-12,64,11
202310,10373,BIOL,1104,A19,LAB,R,0835,1125,2023-01-09,2023-04-12,64,8
202310,10374,BIOL,1104,AE,LAB,,,,2023-01-09,2023-04-12,64,0
202310,10370,BIOL,1104,A14,LAB,R,1335,1625,2023-01-09,2023-04-12,64,15
202310,10371,BIOL,1104,A17,LAB,T,0835,1125,2023-01-09,2023-04-12,64,5
202310,10369,BIOL,1104,A13,LAB,W,1335,1625,2023-01-09,2023-04-12,64,36
202310,10368,BIOL,1104,A12,LAB,T,1335,1625,2023-01-09,2023-04-12,64,35
202310,10367,BIOL,1104,A09,LAB,R,0835,1125,2023-01-09,2023-04-12,64,16
202310,10366,BIOL,1104,A08,LAB,W,0835,1125,2023-01-09,2023-04-12,64,35
202310,10365,BIOL,1104,A07,LAB,T,0835,1125,2023-01-09,2023-04-12,64,25
202310,10363,BIOL,1104,A03,LAB,W,1335,1625,2023-01-09,2023-04-12,64,64
202310,10364,BIOL,1104,A04,LAB,R,1335,1625,2023-01-09,2023-04-12,64,64
202310,10361,BIOL,1104,A,LEC,TR,1135,1255,2023-01-09,2023-04-12,384,305
202310,10362,BIOL,1104,A02,LAB,T,1335,1625,2023-01-09,2023-04-12,64,64
202230,30400,BIOL,1105,A,LEC,TR,1635,1755,2022-09-07,2022-12-09,236,147
202230,30402,BIOL,1902,B,LEC,MW,0835,0955,2022-09-07,2022-12-09,0,0
202310,10388,BIOL,1902,C,LEC,TR,0835,0955,2023-01-09,2023-04-12,0,0
202310,10389,BIOL,1902,D,LEC,TR,1435,1555,2023-01-09,2023-04-12,0,0
202230,30403,BIOL,1902,T,LEC,,,,2022-09-07,2022-12-09,999,551
202310,10390,BIOL,1902,V,LEC,,,,2023-01-09,2023-04-12,999,272
202230,30401,BIOL,1902,A,LEC,MW,1135,1255,2022-09-07,2022-12-09,0,0
202310,10391,BIOL,2001,A,LEC,MW,1005,1125,2023-01-09,2023-04-12,300,134
202310,10392,BIOL,2001,A01,LAB,M,1335,1625,2023-01-09,2023-04-12,30,30
202310,10393,BIOL,2001,A02,LAB,T,1335,1625,2023-01-09,2023-04-12,30,30
202310,10394,BIOL,2001,A03,LAB,W,1335,1625,2023-01-09,2023-04-12,30,29
202310,10395,BIOL,2001,A04,LAB,R,1335,1625,2023-01-09,2023-04-12,30,17
202310,10396,BIOL,2001,A05,LAB,F,1335,1625,2023-01-09,2023-04-12,30,0
202310,10397,BIOL,2001,A11,LAB,M,1335,1625,2023-01-09,2023-04-12,30,10
202310,10398,BIOL,2001,A12,LAB,T,1335,1625,2023-01-09,2023-04-12,30,11
202310,10399,BIOL,2001,A13,LAB,W,1335,1625,2023-01-09,2023-04-12,30,3
202310,10400,BIOL,2001,A14,LAB,R,1335,1625,2023-01-09,2023-04-12,30,4
202310,10401,BIOL,2001,A15,LAB,F,1335,1625,2023-01-09,2023-04-12,30,0
202230,30409,BIOL,2002,A07,LAB,T,0835,1125,2022-09-07,2022-12-09,24,24
202230,30410,BIOL,2002,A09,LAB,R,0835,1125,2022-09-07,2022-12-09,24,24
202230,30408,BIOL,2002,A04,LAB,R,1335,1625,2022-09-07,2022-12-09,24,24
202230,30404,BIOL,2002,A,LEC,MW,0835,0955,2022-09-07,2022-12-09,144,125
